Abs_r1,Abs_r2,Abs_r3,Abs_t1,Abs_t2,L1_L2_Flex_Ext,L1_L2_Lat_Bending,L1_L2_axial_rotation,L1_T12_Flex_Ext,L1_T12_Lat_Bending,L1_T12_axial_rotation,L2_L3_Flex_Ext,L2_L3_Lat_Bending,L2_L3_axial_rotation,L3_L4_Flex_Ext,L3_L4_Lat_Bending,L3_L4_axial_rotation,L4_L5_Flex_Ext,L4_L5_Lat_Bending,L4_L5_axial_rotation,L5_S1_Flex_Ext,L5_S1_Lat_Bending,L5_S1_axial_rotation,acromioclavicular_r1_l,acromioclavicular_r1_r,acromioclavicular_r2_l,acromioclavicular_r2_r,acromioclavicular_r3_l,acromioclavicular_r3_r,ankle_angle_l,ankle_angle_r,c1_skull_AR,c1_skull_FE,c1_skull_LB,c2_c1_AR,c2_c1_FE,c2_c1_LB,c3_c2_AR,c3_c2_FE,c3_c2_LB,c4_c3_AR,c4_c3_FE,c4_c3_LB,c5_c4_AR,c5_c4_FE,c5_c4_LB,c6_c5_AR,c6_c5_FE,c6_c5_LB,c7_c6_AR,c7_c6_FE,c7_c6_LB,cmc_abduction_l,cmc_abduction_r,cmc_flexion_l,cmc_flexion_r,deviation,deviation_l,elbow_flex_l,elbow_flex_r,elv_angle_l,elv_angle_r,flexion_l,flexion_r,hip_adduction_l,hip_adduction_r,hip_flexion_l,hip_flexion_r,hip_rotation_l,hip_rotation_r,ip_flexion_l,ip_flexion_r,knee_angle_l,knee_angle_l_beta_rotation1,knee_angle_l_beta_translation1,knee_angle_l_beta_translation2,knee_angle_l_rotation2,knee_angle_l_rotation3,knee_angle_l_translation1,knee_angle_l_translation2,knee_angle_r,knee_angle_r_beta_rotation1,knee_angle_r_beta_translation1,knee_angle_r_beta_translation2,knee_angle_r_rotation2,knee_angle_r_rotation3,knee_angle_r_translation1,knee_angle_r_translation2,mcp2_abduction_l,mcp2_abduction_r,mcp2_flexion_l,mcp2_flexion_r,mcp3_abduction_l,mcp3_abduction_r,mcp3_flexion_l,mcp3_flexion_r,mcp4_abduction_l,mcp4_abduction_r,mcp4_flexion_l,mcp4_flexion_r,mcp5_abduction_l,mcp5_abduction_r,mcp5_flexion_l,mcp5_flexion_r,md2_flexion_l,md2_flexion_r,md3_flexion_l,md3_flexion_r,md4_flexion_l,md4_flexion_r,md5_flexion_l,md5_flexion_r,mp_flexion_l,mp_flexion_r,mtp_flex_l,mtp_flex_r,pm2_flexion_l,pm2_flexion_r,pm3_flexion_l,pm3_flexion_r,pm4_flexion_l,pm4_flexion_r,pm5_flexion_l,pm5_flexion_r,pro_sup,pro_sup_l,shoulder1_r2_l,shoulder1_r2_r,shoulder_elv_l,shoulder_elv_r,shoulder_rot_l,shoulder_rot_r,skull_AR,skull_FE,skull_LB,sternoclavicular_r2_l,sternoclavicular_r2_r,sternoclavicular_r3_l,sternoclavicular_r3_r,subtalar_angle_l,subtalar_angle_r,unrothum_r1_l,unrothum_r1_r,unrothum_r2_l,unrothum_r2_r,unrothum_r3_l,unrothum_r3_r,unrotscap_r2_l,unrotscap_r2_r,unrotscap_r3_l,unrotscap_r3_r
0.00936,0.01633,6.88e-05,0.008224,-0.010185,-0.1976,0.03918,0.1758,-0.1951,0.02759,-0.147,-0.184,0.03903,0.1758,0.0008655,0.03912,-0.0289,0.009254,0.03934,-0.1444,-0.375,-0.1365,0.08905,0.0321,0.06,-0.00661,-0.001385,0.2466,0.272,0.07495,0.02173,0.03091,0.03053,0.02837,0.005585,0.04358,0.00529,-0.00817,0.10864,0.00193,-0.008286,0.10925,0.01197,-0.00838,0.146,0.02896,-0.00986,0.1626,0.02107,-0.02965,0.01206,0.02042,-0.1,-0.1,-0.1,-0.1,-0.1703,0.254,0.7944,1.841,0.853,0.8223,-0.7856,-0.618,-0.3684,-0.4883,0.3323,-0.004597,-0.0648,-0.2815,0.2,0.2,0.6772,0.0,0.05,-0.0179,0.03375,-0.2644,0.001355,-0.006863,0.7534,0.0,0.05,-0.0179,0.03217,0.1026,0.0008874,-0.0001176,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8657,0.9775,-0.3203,-0.7153,0.3762,1.313,-0.3203,-0.7153,-0.0728,-0.0474,0.0436,-0.1233,-0.1543,0.07043,0.2361,0.3489,-0.1611,0.0001525,-0.01014,0.10016,0.0629,-0.2051,-0.05493,0.0737,0.02281,-0.0744,-0.11597
0.01128,0.01877,-0.0001178,0.00849,-0.01295,-0.1967,0.03915,0.1757,-0.195,0.03772,-0.1428,-0.1936,0.03888,0.1753,0.01423,0.03894,-0.03418,0.03104,0.0392,-0.1492,-0.413,-0.1467,0.0919,0.0296,0.06,-0.006447,-0.000394,0.2476,0.265,0.0982,0.04114,0.0289,0.03546,0.02382,0.003473,0.04477,0.001636,-0.007313,0.10583,-0.0009594,-0.007626,0.1068,0.00993,-0.00788,0.1454,0.02808,-0.009514,0.1665,0.02197,-0.02939,0.02359,0.02335,-0.1,-0.1,-0.1,-0.1,-0.1741,0.261,0.829,1.832,0.8633,0.8022,-0.785,-0.609,-0.3623,-0.503,0.3499,-0.00915,-0.05005,-0.2927,0.2,0.2,0.7075,0.0,0.05,-0.0179,0.03384,-0.2637,0.001657,-0.006977,0.795,0.0,0.05,-0.0179,0.0335,0.1053,0.0009704,-0.000311,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8643,0.9673,-0.3318,-0.7075,0.3867,1.293,-0.3318,-0.7075,-0.07135,-0.04358,0.038,-0.1254,-0.1327,0.0774,0.2233,0.3489,-0.1825,0.0001396,-0.02252,0.1041,0.05356,-0.2139,-0.06824,0.0723,0.03394,-0.0705,-0.11597
0.0109,0.01822,-0.0002121,0.00869,-0.01421,-0.1959,0.0394,0.1759,-0.1958,0.04062,-0.1299,-0.197,0.03934,0.175,0.01097,0.03925,-0.04584,0.04886,0.0392,-0.1584,-0.4329,-0.1484,0.09174,0.02608,0.06,-0.003284,-0.000147,0.2432,0.2512,0.1098,0.0448,0.03041,0.03818,0.02048,0.004875,0.04248,-0.001009,-0.00557,0.0996,-0.00287,-0.006203,0.1011,0.00868,-0.006725,0.1425,0.02785,-0.00868,0.1711,0.02318,-0.0286,0.04053,0.02657,-0.1,-0.1,-0.1,-0.1,-0.1748,0.264,0.839,1.808,0.8687,0.777,-0.785,-0.5938,-0.3582,-0.5117,0.3591,-0.01056,-0.03876,-0.2969,0.2,0.2,0.725,0.0,0.05,-0.0179,0.03375,-0.2627,0.001735,-0.007145,0.814,0.0,0.05,-0.0179,0.03415,0.1069,0.000936,0.0001869,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8525,0.956,-0.3413,-0.7007,0.398,1.277,-0.3413,-0.7007,-0.06915,-0.04318,0.03445,-0.11865,-0.10455,0.07965,0.2106,0.349,-0.1918,-0.0004606,-0.03687,0.1049,0.0375,-0.2177,-0.0794,0.0775,0.04645,-0.06903,-0.116
0.006817,0.01297,-0.0002632,0.009155,-0.01483,-0.1948,0.0401,0.1774,-0.199,0.04016,-0.12024,-0.1957,0.04135,0.1765,0.00451,0.04086,-0.05728,0.0644,0.03943,-0.1675,-0.4482,-0.139,0.09235,0.02284,0.06003,-0.000724,-0.0003839,0.2367,0.2355,0.1084,0.03995,0.03394,0.03815,0.01534,0.0082,0.03714,-0.00458,-0.002266,0.0935,-0.00484,-0.003416,0.09503,0.008,-0.004368,0.1394,0.02899,-0.006927,0.1771,0.02603,-0.0269,0.05844,0.03055,-0.1,-0.1,-0.1,-0.1,-0.1746,0.2659,0.8213,1.765,0.874,0.7593,-0.785,-0.5723,-0.3591,-0.511,0.3535,-0.0011835,-0.03998,-0.2915,0.2,0.2,0.7266,0.0,0.05,-0.0179,0.0337,-0.2625,0.001598,-0.00662,0.819,0.0,0.05,-0.0179,0.03308,0.11194,0.001152,0.002155,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.846,0.953,-0.3408,-0.6953,0.4014,1.268,-0.3408,-0.6953,-0.0657,-0.04724,0.02895,-0.10986,-0.07886,0.0779,0.1984,0.35,-0.1854,-0.0016165,-0.04608,0.1089,0.02612,-0.2183,-0.0865,0.08655,0.05774,-0.0695,-0.116
-0.00197,0.001986,-0.0002463,0.01011,-0.01485,-0.1917,0.0402,0.1786,-0.2006,0.039,-0.1209,-0.1907,0.04294,0.1783,0.00841,0.04242,-0.06192,0.07294,0.03986,-0.1711,-0.4658,-0.1165,0.0957,0.01897,0.06,-0.000884,-0.0004072,0.232,0.2217,0.1011,0.03683,0.03876,0.0475,0.006283,0.01262,0.03268,-0.01012,0.002256,0.08246,-0.007484,0.0006447,0.08325,0.00748,-0.000689,0.1327,0.03168,-0.00401,0.1821,0.0324,-0.02483,0.07275,0.03632,-0.1,-0.1,-0.1,-0.1,-0.1741,0.2646,0.7803,1.697,0.886,0.765,-0.7856,-0.548,-0.3645,-0.501,0.338,0.02751,-0.05392,-0.276,0.2,0.2,0.714,0.0,0.05,-0.0179,0.03305,-0.263,0.001148,-0.004555,0.8164,0.0,0.05,-0.0179,0.02913,0.11804,0.001483,0.004856,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8545,0.9575,-0.3298,-0.6895,0.4011,1.266,-0.3298,-0.6895,-0.05997,-0.04663,0.01723,-0.10547,-0.0625,0.0733,0.1852,0.3508,-0.1627,-0.001798,-0.04514,0.1173,0.03326,-0.216,-0.08215,0.0943,0.0685,-0.06866,-0.116
-0.01329,-0.0119,-0.0001462,0.01088,-0.01368,-0.1881,0.0368,0.1735,-0.1874,0.0378,-0.11633,-0.1854,0.0356,0.1737,0.0036,0.03717,-0.06113,0.05588,0.0395,-0.1699,-0.4548,-0.0756,0.0976,0.01304,0.05988,-0.00266,3.964e-05,0.2278,0.2104,0.0904,0.03342,0.04492,0.078,-0.001993,0.0186,0.03595,-0.013916,0.006264,0.0526,-0.00933,0.00476,0.05798,0.006195,0.003525,0.12225,0.03235,7.09e-05,0.1852,0.03928,-0.02345,0.08093,0.042,-0.1,-0.1,-0.1,-0.1,-0.1737,0.255,0.729,1.61,0.905,0.785,-0.786,-0.5127,-0.3748,-0.4807,0.3193,0.0718,-0.0742,-0.2532,0.2,0.2,0.6904,0.0,0.05,-0.0179,0.03162,-0.2644,0.0005,-0.001665,0.8003,0.0,0.05,-0.0179,0.02327,0.1187,0.001639,0.006264,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8696,0.962,-0.3196,-0.6816,0.4077,1.266,-0.3196,-0.6816,-0.0511,-0.0326,0.0006986,-0.1035,-0.05408,0.06903,0.1672,0.347,-0.1268,0.0001002,-0.04233,0.1251,0.0523,-0.2137,-0.0674,0.0955,0.08325,-0.06384,-0.11584
-0.02274,-0.02332,-0.0001197,0.010284,-0.01203,-0.1863,0.02971,0.1575,-0.1542,0.03714,-0.0862,-0.1837,0.01364,0.1566,-0.04413,0.01917,-0.06244,0.001397,0.03668,-0.1687,-0.3806,-0.01857,0.0916,0.006275,0.05975,-0.00497,-0.0003,0.221,0.2037,0.0843,0.01662,0.05368,0.12476,-0.000886,0.0281,0.05167,-0.01052,0.008385,-0.00318,-0.00851,0.007587,0.02129,0.002827,0.006935,0.11664,0.02509,0.004738,0.1866,0.03827,-0.02194,0.0837,0.0436,-0.1,-0.1,-0.1,-0.1,-0.1737,0.2394,0.6875,1.534,0.926,0.7803,-0.786,-0.4438,-0.3943,-0.4583,0.2983,0.1074,-0.0976,-0.23,0.2,0.2,0.6675,0.0,0.05,-0.0179,0.03096,-0.2646,1.6e-05,-0.0003104,0.756,0.0,0.05,-0.0179,0.01903,0.11017,0.001634,0.00576,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.88,0.962,-0.317,-0.67,0.4216,1.249,-0.317,-0.67,-0.03735,-0.009514,-0.01392,-0.09827,-0.04828,0.06775,0.1425,0.3328,-0.0816,0.001145,-0.057,0.129,0.0565,-0.2177,-0.0606,0.08276,0.1015,-0.05472,-0.11566
-0.0284,-0.03014,-0.0004184,0.00805,-0.01256,-0.1857,0.02563,0.1414,-0.1289,0.0375,-0.04776,-0.1847,-0.007576,0.1378,-0.12054,-0.0005317,-0.06976,-0.0514,0.03223,-0.1703,-0.2888,0.02513,0.0779,0.003408,0.06015,-0.007645,-0.002922,0.2153,0.206,0.09955,-0.01924,0.0674,0.1671,0.009445,0.0431,0.07336,-0.00105,0.00886,-0.067,-0.005367,0.00873,-0.01092,-0.001335,0.00863,0.1254,0.01143,0.00851,0.1873,0.027,-0.01604,0.08484,0.0399,-0.1,-0.1,-0.1,-0.1,-0.1744,0.2314,0.6724,1.497,0.946,0.737,-0.7837,-0.3442,-0.4202,-0.446,0.272,0.1106,-0.1227,-0.211,0.2,0.2,0.6606,0.0,0.05,-0.0179,0.03174,-0.2583,-0.0001215,-0.001883,0.677,0.0,0.05,-0.0179,0.01935,0.094,0.001599,0.0051,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8926,0.9575,-0.3088,-0.657,0.429,1.201,-0.3088,-0.657,-0.01682,0.003828,-0.0237,-0.0894,-0.0423,0.06915,0.1159,0.3057,-0.02614,-0.0051,-0.0855,0.1301,0.04,-0.2225,-0.07886,0.05328,0.1157,-0.04504,-0.1161
-0.03235,-0.03503,-0.001065,0.00506,-0.0166,-0.1863,0.02979,0.1431,-0.1415,0.03836,-0.04276,-0.1869,-0.00438,0.1373,-0.1743,-0.000602,-0.0823,-0.04874,0.03061,-0.1733,-0.2622,0.02151,0.065,0.01017,0.06146,-0.009705,-0.006905,0.2153,0.2155,0.1343,-0.06683,0.0868,0.19,0.01808,0.063,0.08795,0.00667,0.008675,-0.1097,-0.002356,0.00878,-0.0245,-0.002684,0.00887,0.1466,0.001384,0.01021,0.1858,0.01441,-0.00253,0.0861,0.0348,-0.1,-0.1,-0.1,-0.1,-0.1757,0.2407,0.684,1.51,0.959,0.695,-0.7783,-0.2769,-0.437,-0.446,0.2396,0.0858,-0.1433,-0.1941,0.2,0.2,0.6743,0.0,0.05,-0.0179,0.0304,-0.2395,3.386e-05,-0.00477,0.5776,0.0,0.05,-0.0179,0.02303,0.0773,0.001596,0.00566,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.932,0.952,-0.28,-0.643,0.4211,1.132,-0.28,-0.643,0.010826,-0.00573,-0.0336,-0.07886,-0.03613,0.07355,0.0971,0.2654,0.0386,-0.02254,-0.0999,0.1296,0.03528,-0.2156,-0.1131,0.0198,0.12317,-0.04425,-0.11786
-0.035,-0.0384,-0.001721,0.002308,-0.02133,-0.19,0.0369,0.1606,-0.1758,0.03903,-0.07025,-0.1907,0.01909,0.1538,-0.1909,0.01904,-0.1008,-0.02155,0.03387,-0.1754,-0.2815,-0.02263,0.06165,0.0268,0.06174,-0.01035,-0.00969,0.2175,0.2239,0.1584,-0.1204,0.1085,0.196,0.01855,0.08417,0.09216,0.00801,0.0085,-0.12225,-0.001575,0.00857,-0.02211,-0.0007424,0.00863,0.167,0.0001014,0.010315,0.18,0.008644,0.01448,0.0823,0.03217,-0.1,-0.1,-0.1,-0.1,-0.1747,0.256,0.7075,1.562,0.954,0.6963,-0.7754,-0.3137,-0.4363,-0.448,0.2083,0.064,-0.1521,-0.1761,0.2,0.2,0.696,0.0,0.05,-0.0179,0.02417,-0.2124,0.0003633,-0.005966,0.4817,0.0,0.05,-0.0179,0.02621,0.0711,0.001631,0.006256,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.995,0.9556,-0.2432,-0.6094,0.4026,1.058,-0.2432,-0.6094,0.04053,-0.02557,-0.0451,-0.067,-0.03607,0.08356,0.08856,0.2198,0.09796,-0.0483,-0.096,0.1242,0.0641,-0.1978,-0.1407,-7.3e-06,0.1298,-0.05835,-0.11884
-0.03244,-0.03525,-0.002047,0.000525,-0.02336,-0.1943,0.0402,0.1753,-0.1973,0.0393,-0.085,-0.1946,0.0381,0.1647,-0.1931,0.0371,-0.1262,-0.04953,0.03818,-0.1761,-0.2588,-0.0745,0.06824,0.0454,0.0556,-0.010185,-0.01057,0.2191,0.2279,0.1539,-0.1804,0.1273,0.1893,0.0155,0.1026,0.09406,0.004723,0.008484,-0.11255,-0.003824,0.008484,-0.008,0.000983,0.00849,0.1761,0.003016,0.01002,0.1731,0.00817,0.02675,0.06204,0.03049,-0.1,-0.1,-0.1,-0.1,-0.1621,0.2583,0.727,1.621,0.922,0.7397,-0.7783,-0.458,-0.4277,-0.4485,0.1907,0.07135,-0.1486,-0.1604,0.2,0.2,0.7236,0.0,0.05,-0.0179,0.01923,-0.1847,0.0006747,-0.004753,0.4048,0.0,0.05,-0.0179,0.02594,0.0815,0.00165,0.005062,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.032,0.9683,-0.2247,-0.54,0.384,0.9824,-0.2247,-0.54,0.063,-0.03668,-0.04868,-0.05603,-0.05405,0.0984,0.0843,0.1836,0.1361,-0.0749,-0.0933,0.1086,0.10535,-0.1816,-0.1542,-0.003775,0.1354,-0.0814,-0.11163
-0.02316,-0.02376,-0.002064,3.016e-05,-0.02318,-0.1962,0.04007,0.1768,-0.2,0.03934,-0.0631,-0.196,0.0428,0.156,-0.1947,0.04242,-0.1526,-0.1298,0.0399,-0.176,-0.1921,-0.1192,0.0769,0.05743,0.0395,-0.01,-0.01058,0.2233,0.2301,0.1396,-0.2405,0.143,0.1598,0.01604,0.1193,0.09845,0.0002067,0.00866,-0.08325,-0.00843,0.008606,0.02472,0.000563,0.00856,0.1786,0.005352,0.00994,0.1711,0.00847,0.03113,0.02075,0.02641,-0.1,-0.1,-0.1,-0.1,-0.1238,0.2484,0.73,1.669,0.8667,0.794,-0.785,-0.6377,-0.4253,-0.4536,0.1903,0.10474,-0.1412,-0.1501,0.2,0.2,0.77,0.0,0.05,-0.0179,0.02266,-0.1562,0.0009212,-0.003302,0.3542,0.0,0.05,-0.0179,0.0208,0.105,0.001515,0.002508,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.018,0.968,-0.2322,-0.4521,0.3706,0.898,-0.2322,-0.4521,0.0732,-0.0454,-0.03455,-0.0494,-0.0915,0.1117,0.0743,0.1665,0.1539,-0.0954,-0.0993,0.0814,0.1296,-0.1742,-0.168,-0.001394,0.1316,-0.102,-0.0883
-0.01216,-0.01014,-0.002056,0.000393,-0.0237,-0.1959,0.0394,0.1702,-0.1968,0.03928,-0.02187,-0.1959,0.0408,0.1294,-0.1957,0.04086,-0.1709,-0.1915,0.0397,-0.1759,-0.1527,-0.1561,0.0787,0.06125,0.01866,-0.009964,-0.00966,0.2314,0.2336,0.1427,-0.2852,0.1595,0.0976,0.02356,0.1384,0.1021,-0.001578,0.00892,-0.03418,-0.012314,0.008835,0.07526,0.0002773,0.00875,0.182,0.00714,0.01008,0.1693,0.007557,0.03096,-0.02542,0.01822,-0.1,-0.1,-0.1,-0.1,-0.05792,0.2411,0.7246,1.7,0.809,0.825,-0.7886,-0.774,-0.4324,-0.4602,0.1941,0.141,-0.14,-0.1406,0.2,0.2,0.839,0.0,0.05,-0.0179,0.0293,-0.1267,0.00123,-0.003149,0.3325,0.0,0.05,-0.0179,0.01271,0.1339,0.001178,0.000866,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9927,0.943,-0.2471,-0.3787,0.359,0.8,-0.2471,-0.3787,0.0744,-0.06915,-0.005173,-0.0488,-0.1378,0.1169,0.05264,0.1608,0.163,-0.1112,-0.11646,0.0542,0.1326,-0.1735,-0.1996,0.0002172,0.1197,-0.1138,-0.05118
-0.005608,-0.002174,-0.002249,0.000997,-0.02686,-0.1956,0.03915,0.1655,-0.1951,0.03928,0.01215,-0.1956,0.03915,0.0962,-0.1957,0.03925,-0.1774,-0.2068,0.0393,-0.1759,-0.167,-0.1819,0.07104,0.06088,0.003548,-0.00999,-0.006832,0.2401,0.2441,0.167,-0.3064,0.176,0.01208,0.03644,0.1586,0.1028,0.002821,0.0086,0.02911,-0.01204,0.00866,0.1261,0.002745,0.0087,0.1847,0.00936,0.01009,0.152,0.004658,0.03,-0.05173,0.004887,-0.1,-0.1,-0.1,-0.1,0.00434,0.2402,0.7397,1.673,0.771,0.818,-0.785,-0.831,-0.445,-0.4556,0.1853,0.1599,-0.1498,-0.126,0.2,0.2,0.914,0.0,0.05,-0.0179,0.0291,-0.1068,0.001526,-0.003273,0.335,0.0,0.05,-0.0179,0.00617,0.1562,0.0008807,0.001292,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.009,0.923,-0.2461,-0.333,0.3447,0.6973,-0.2461,-0.333,0.0722,-0.10455,0.02637,-0.0536,-0.1842,0.1117,0.026,0.1498,0.178,-0.1332,-0.1554,0.04352,0.1256,-0.1722,-0.248,0.0003495,0.1111,-0.1172,-0.01639
-0.004917,-0.001738,-0.002653,0.001411,-0.03214,-0.1954,0.0392,0.1683,-0.1951,0.03928,0.02469,-0.1954,0.03894,0.0725,-0.1956,0.03894,-0.1752,-0.2004,0.03918,-0.1759,-0.2002,-0.1967,0.06088,0.06003,-0.001993,-0.00999,-0.003304,0.246,0.2627,0.1984,-0.3147,0.1859,-0.06366,0.04736,0.1714,0.10284,0.011475,0.006718,0.0875,-0.00815,0.00723,0.1586,0.006958,0.007744,0.18,0.01134,0.00939,0.11847,0.0004282,0.02899,-0.05307,-0.01037,-0.1,-0.1,-0.1,-0.1,0.0346,0.2374,0.782,1.53,0.7544,0.783,-0.77,-0.763,-0.4612,-0.4387,0.1564,0.156,-0.1703,-0.1113,0.2,0.2,0.9736,0.0,0.05,-0.0179,0.0216,-0.10535,0.001642,-0.00264,0.3413,0.0,0.05,-0.0179,0.003294,0.1611,0.0008698,0.00263,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.072,0.9365,-0.2252,-0.309,0.3303,0.608,-0.2252,-0.309,0.069,-0.1301,0.04642,-0.06046,-0.2238,0.0993,0.00731,0.1266,0.2106,-0.1653,-0.2078,0.051,0.1189,-0.1647,-0.2964,0.000112,0.1072,-0.1165,0.0013895
-0.00728,-0.00523,-0.003096,0.001216,-0.0368,-0.1954,0.03928,0.1741,-0.1954,0.03928,0.01706,-0.1954,0.03915,0.0657,-0.1954,0.03915,-0.1703,-0.1951,0.03925,-0.1759,-0.2178,-0.2034,0.05838,0.05984,-0.002407,-0.009964,-0.001601,0.2487,0.2788,0.2258,-0.3208,0.1855,-0.0933,0.049,0.1721,0.10443,0.01799,0.003216,0.1157,-0.00445,0.004288,0.1636,0.00993,0.005466,0.1654,0.01235,0.00754,0.08685,-0.002224,0.02707,-0.0419,-0.01955,-0.1,-0.1,-0.1,-0.1,0.06287,0.2264,0.8223,1.311,0.7456,0.746,-0.751,-0.5273,-0.4773,-0.4216,0.1143,0.1366,-0.1954,-0.1059,0.2,0.2,1.006,0.0,0.05,-0.0179,0.01436,-0.11597,0.001632,-0.002247,0.3347,0.0,0.05,-0.0179,0.002386,0.152,0.001086,0.003906,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.151,0.9673,-0.2013,-0.2998,0.3171,0.545,-0.2013,-0.2998,0.06586,-0.1285,0.04764,-0.06433,-0.2461,0.0882,0.001813,0.0996,0.2517,-0.1902,-0.2385,0.063,0.1159,-0.1558,-0.3306,4.095e-05,0.099,-0.11566,0.00413
